,target_name,donor_correlation_mean,donor_correlation_min,target_contrast,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
478,LAGE3,0.5134717143899568,0.5029598925742146,ENSG00000196976,Stim8hr,191.0,147,41,188,-7.99444057595167,True,48.47184640828627,True,>10 DE genes,on-target KD
479,LAMTOR3,0.4000538539072545,0.3488425070481644,ENSG00000109270,Stim8hr,303.0,138,44,182,-11.773049828871605,True,76.36738994256932,False,>10 DE genes,on-target KD
480,LAMTOR4,0.48682943800761347,0.2704103551014321,ENSG00000188186,Stim8hr,467.0,250,84,334,-22.13175037329848,True,125.88944145359297,False,>10 DE genes,on-target KD
481,LARS2,0.39802623800101644,0.3045294368123056,ENSG00000011376,Stim8hr,414.0,538,275,813,-10.311869518652122,True,32.30581596307763,False,>10 DE genes,on-target KD
482,LAT2,-0.2810470289343294,-0.3889754248058858,ENSG00000086730,Stim8hr,3893.0,191,63,254,-6.457486825015196,True,7.050351752348691,False,>10 DE genes,on-target KD
483,LBH,-0.04177072944205603,-0.223734196682225,ENSG00000213626,Stim8hr,139.0,60,48,108,-3.796931019311603,True,130.01474260279534,False,>10 DE genes,on-target KD
484,LEO1,0.6359249127928982,0.6111115708740136,ENSG00000166477,Stim8hr,226.0,1408,1256,2664,-13.311349892022893,True,100.00124347830524,False,>10 DE genes,on-target KD
485,LIG1,0.42026905434709705,0.3437259385034591,ENSG00000105486,Stim8hr,92.0,440,272,712,-6.059690265673706,True,52.355005226644096,True,>10 DE genes,on-target KD
486,LIG4,0.03132516664163302,-0.1655974367991303,ENSG00000174405,Stim8hr,284.0,83,23,106,-7.599749539777823,True,21.75796398132662,False,>10 DE genes,on-target KD
487,LIN37,0.2743295793422398,0.2063652648208675,ENSG00000267796,Stim8hr,410.0,245,14,259,-4.864658315942389,True,6.937880505001623,False,>10 DE genes,on-target KD
488,LMTK2,0.19321951501337475,0.1172506141604834,ENSG00000164715,Stim8hr,614.0,291,309,600,-8.517262142169765,True,15.95221164157324,False,>10 DE genes,on-target KD
489,LOXL4,-0.009007724315453334,-0.1429509492777798,ENSG00000138131,Stim8hr,808.0,19,88,107,0.0,False,,False,>10 DE genes,no on-target KD
490,LPCAT3,0.030911454999021853,-1.0,ENSG00000111684,Stim8hr,576.0,32,30,62,-7.740137789529743,True,26.627640048491457,False,>10 DE genes,on-target KD
491,LRBA,0.6171319978919397,0.5680049420793601,ENSG00000198589,Stim8hr,376.0,2204,789,2993,-17.732844265379157,True,125.59087610234955,False,>10 DE genes,on-target KD
492,LRIG1,0.5422707450868557,0.454725689929125,ENSG00000144749,Stim8hr,403.0,124,15,139,-14.778718120697564,True,94.66449248883552,False,>10 DE genes,on-target KD
493,LRP2BP,0.028121380955551594,-0.1644242142393686,ENSG00000109771,Stim8hr,2717.0,1362,369,1731,-2.283402654077277,False,0.5646351437417776,True,>10 DE genes,putative off-target
494,LRP6,0.6634146638435928,0.5539065477377703,ENSG00000070018,Stim8hr,1147.0,128,77,205,0.0,False,,False,>10 DE genes,no on-target KD
495,LRPPRC,0.6437067091699037,0.4838016509723388,ENSG00000138095,Stim8hr,475.0,466,305,771,-36.572856837648416,True,404.5121896491987,False,>10 DE genes,on-target KD
496,LSM12,0.633553292301822,0.5665875704202358,ENSG00000161654,Stim8hr,510.0,193,152,345,-14.570263944842134,True,45.52162054292633,True,>10 DE genes,on-target KD
497,LTB4R,0.11081530149405831,-0.1706983713744847,ENSG00000213903,Stim8hr,1511.0,242,76,318,-3.798240309004471,True,10.20305244167437,True,>10 DE genes,on-target KD
498,LYRM2,0.06768178611224769,-0.0663209234868167,ENSG00000083099,Stim8hr,539.0,33,22,55,-6.831894556299666,True,13.375040731689266,False,>10 DE genes,on-target KD
499,MAEA,0.3857433301551512,0.3510561720339993,ENSG00000090316,Stim8hr,423.0,849,341,1190,-17.534725372837727,True,91.41765348718005,False,>10 DE genes,on-target KD
500,MAIP1,0.5882789061298966,0.5240635086927892,ENSG00000162972,Stim8hr,285.0,24,7,31,-14.099673376867226,True,79.42917559990688,True,>10 DE genes,on-target KD
501,MALT1,0.6401891517790461,0.596990037868542,ENSG00000172175,Stim8hr,391.0,1056,584,1640,-12.15938543215661,True,58.52188154452759,False,>10 DE genes,on-target KD
502,MAN2A2,0.04742036621274304,-0.0633954093254926,ENSG00000196547,Stim8hr,375.0,24,25,49,-16.41352910417845,True,82.13461961933469,False,>10 DE genes,on-target KD
503,MAP3K1,0.23421221552200308,0.1311902444869642,ENSG00000095015,Stim8hr,670.0,67,23,90,-6.8730786506149615,True,78.64245003903326,False,>10 DE genes,on-target KD
504,MAP3K13,0.3080682718316084,0.1344879614313618,ENSG00000073803,Stim8hr,668.0,42,10,52,-8.409813084648617,True,24.807955070206145,False,>10 DE genes,on-target KD
505,MAP4K1,0.22722424860005383,0.0338410638704328,ENSG00000104814,Stim8hr,809.0,61,33,94,-18.18622205501268,True,61.88015001620879,False,>10 DE genes,on-target KD
506,MAP6D1,-0.06876291004065203,-0.192690213639231,ENSG00000180834,Stim8hr,716.0,56,3,59,-2.78189914504439,False,1.2488875201985814,False,>10 DE genes,no on-target KD
507,MARK2,0.5668134782073003,0.2802650172251222,ENSG00000072518,Stim8hr,403.0,39,27,66,-11.46923275305397,True,70.90050279722618,False,>10 DE genes,on-target KD
508,MATR3,0.03430095694297094,-0.1968206591000789,ENSG00000015479,Stim8hr,346.0,16,29,45,0.0,False,,False,>10 DE genes,no on-target KD
509,MAX,0.6214877202361958,0.6125184751880951,ENSG00000125952,Stim8hr,1309.0,1367,856,2223,-18.59104351892798,True,168.63157987266294,False,>10 DE genes,on-target KD
510,MBD3,0.7718374507303906,0.6625362617745758,ENSG00000071655,Stim8hr,1466.0,34,41,75,-30.313357339049112,True,74.99555860505035,True,>10 DE genes,on-target KD
511,MBD5,0.429465566263741,0.383042060550206,ENSG00000204406,Stim8hr,308.0,1763,491,2254,-2.2273498791259,False,3.798881678773169,True,>10 DE genes,putative off-target
512,MBIP,0.49681449491929963,0.285223137430855,ENSG00000151332,Stim8hr,293.0,32,54,86,-10.236368329561014,True,48.94925983110403,False,>10 DE genes,on-target KD
513,MCM8,0.535865724205587,0.4317551350252174,ENSG00000125885,Stim8hr,329.0,167,50,217,-11.858176891697877,True,51.99523133450158,False,>10 DE genes,on-target KD
514,MCTS1,0.4857858540954865,0.4415136105315859,ENSG00000232119,Stim8hr,1231.0,819,542,1361,-31.324994633035715,True,96.20715720397952,True,>10 DE genes,on-target KD
515,MDM4,0.2854630767772102,0.156558301907538,ENSG00000198625,Stim8hr,145.0,17,22,39,-13.934910784358287,True,174.65083253863637,False,>10 DE genes,on-target KD
516,MED12,0.7323093350585429,0.683061208399301,ENSG00000184634,Stim8hr,219.0,2523,1619,4142,-8.788787110955338,True,48.63979043485457,False,>10 DE genes,on-target KD
517,MED19,0.5520815694531938,0.5025723571919317,ENSG00000156603,Stim8hr,977.0,2355,1514,3869,-9.381742686028856,True,16.38521349097649,True,>10 DE genes,on-target KD
518,MED23,0.6902650400747362,0.6211199684825396,ENSG00000112282,Stim8hr,754.0,551,461,1012,-16.087550336749366,True,44.10805531324587,False,>10 DE genes,on-target KD
519,MED24,0.732001863537678,0.681347189025969,ENSG00000008838,Stim8hr,700.0,1139,1656,2795,-22.11254349967264,True,87.43583254422911,True,>10 DE genes,on-target KD
520,MEF2D,0.6084711199607952,0.4687433303964602,ENSG00000116604,Stim8hr,595.0,11,32,43,-12.136806775837783,True,28.82999762637872,False,>10 DE genes,on-target KD
521,MEN1,0.6248989600138279,0.5825373088767847,ENSG00000133895,Stim8hr,189.0,886,430,1316,-4.519639994663155,True,15.203543659696225,True,>10 DE genes,on-target KD
522,METAP2,0.39027210969137416,0.2431153369554636,ENSG00000111142,Stim8hr,186.0,190,186,376,-19.6254880459384,True,307.90584745229694,False,>10 DE genes,on-target KD
523,METRN,0.049272586496236136,-0.0013290146883259,ENSG00000103260,Stim8hr,102.0,28,9,37,-3.8512184923121286,True,14.021034544881717,False,>10 DE genes,on-target KD
524,METTL23,0.4922301286220998,0.4330453902771025,ENSG00000181038,Stim8hr,750.0,17,32,49,-25.370446933453184,True,112.9483716708168,True,>10 DE genes,on-target KD
525,METTL3,0.23509421757659812,0.196394891707151,ENSG00000165819,Stim8hr,123.0,115,17,132,-5.96774944532472,True,57.206293989016594,False,>10 DE genes,on-target KD
526,MGA,0.6211915764085955,0.613962476161868,ENSG00000174197,Stim8hr,1308.0,128,3,131,-14.397544384770688,True,45.38827361245415,False,>10 DE genes,on-target KD
527,MIDN,0.5134217520352102,0.4116058047104208,ENSG00000167470,Stim8hr,499.0,35,24,59,-13.826643754398292,True,66.53771356851401,False,>10 DE genes,on-target KD
528,MIGA2,0.813693441867926,0.7573283664006667,ENSG00000148343,Stim8hr,1465.0,29,2,31,-15.757877236221882,False,19.84014691643362,True,>10 DE genes,putative off-target
529,MIOS,0.09494308685562264,-0.004768742392356,ENSG00000164654,Stim8hr,103.0,362,63,425,-6.531385430953042,True,49.143571492947295,False,>10 DE genes,on-target KD
530,MIPEP,0.606277715985724,0.5749584866462574,ENSG00000027001,Stim8hr,793.0,298,116,414,-8.40054606158639,True,12.130357824427769,False,>10 DE genes,on-target KD
531,MLKL,0.10882189612718914,-0.0450585533938208,ENSG00000168404,Stim8hr,2261.0,34,3,37,-24.407658384994512,True,41.88748547626578,False,>10 DE genes,on-target KD
532,MLST8,0.6698821192683785,0.54328749795285,ENSG00000167965,Stim8hr,307.0,53,78,131,-17.151660967679785,True,105.3533857341555,False,>10 DE genes,on-target KD
533,MMAB,0.20761178661037602,0.1455604573022993,ENSG00000139428,Stim8hr,597.0,375,131,506,-7.199745899639233,True,16.356726540117545,False,>10 DE genes,on-target KD
534,MMGT1,0.6745675705644878,0.5627399947167784,ENSG00000169446,Stim8hr,508.0,37,28,65,-16.84693705119878,True,53.461047048373786,False,>10 DE genes,on-target KD
535,MMP9,-0.17962249478112055,-0.3395353631135482,ENSG00000100985,Stim8hr,919.0,160,18,178,0.0,False,,False,>10 DE genes,no on-target KD
536,MNT,0.17683349543167956,0.0421967054434689,ENSG00000070444,Stim8hr,246.0,48,5,53,0.0,False,,False,>10 DE genes,no on-target KD
537,MOGS,0.732568771534783,0.5524346007894768,ENSG00000115275,Stim8hr,531.0,34,19,53,-21.20356124860214,True,95.86539844379844,False,>10 DE genes,on-target KD
538,MORF4L1,0.7035846779748063,0.6534791650071851,ENSG00000185787,Stim8hr,930.0,125,96,221,-20.33896706856048,True,46.854190155664135,False,>10 DE genes,on-target KD
539,MOSPD2,0.18897808424567178,0.1093286250028129,ENSG00000130150,Stim8hr,1635.0,1340,416,1756,-18.84098393736783,True,29.091113172932346,True,>10 DE genes,on-target KD
540,MOV10,0.17223533369036845,-0.0173184796070306,ENSG00000155363,Stim8hr,509.0,505,236,741,-10.469473577333993,True,31.279675305613623,False,>10 DE genes,on-target KD
541,MPG,0.320112518671052,0.1896945333495046,ENSG00000103152,Stim8hr,258.0,23,33,56,-11.098904331300217,True,50.10246245465677,False,>10 DE genes,on-target KD
542,MPI,0.6665764808474438,0.645579314693811,ENSG00000178802,Stim8hr,211.0,1374,921,2295,-8.64872831254815,True,50.98662120519693,False,>10 DE genes,on-target KD
543,MPP2,0.11593698194521097,0.030917278560782,ENSG00000108852,Stim8hr,202.0,52,12,64,0.0,False,,False,>10 DE genes,no on-target KD
544,MRC2,0.6494948909242754,0.5976626359307109,ENSG00000011028,Stim8hr,866.0,325,260,585,-8.376980738205257,True,12.904243676347454,False,>10 DE genes,on-target KD
545,MRPL10,0.2590688492681288,0.0683140413477375,ENSG00000159111,Stim8hr,183.0,26,9,35,0.0,False,,False,>10 DE genes,no on-target KD
546,MRPL11,0.5833346271969178,0.5716353951959877,ENSG00000174547,Stim8hr,466.0,167,99,266,0.0,False,,False,>10 DE genes,no on-target KD
547,MRPL16,0.3964439393877493,0.284725647233818,ENSG00000166902,Stim8hr,202.0,94,41,135,0.0,False,,False,>10 DE genes,no on-target KD
548,MRPL17,0.015306762419968293,-0.2283256683041876,ENSG00000158042,Stim8hr,179.0,25,7,32,0.0,False,,False,>10 DE genes,no on-target KD
549,MRPL18,0.550803486004778,0.5132945879633505,ENSG00000112110,Stim8hr,358.0,77,44,121,0.0,False,,False,>10 DE genes,no on-target KD
550,MRPL2,0.44908045289360227,0.3952032284050105,ENSG00000112651,Stim8hr,460.0,220,167,387,0.0,False,,False,>10 DE genes,no on-target KD
551,MRPL21,0.3342372514035241,0.1181830380695112,ENSG00000197345,Stim8hr,338.0,172,99,271,0.0,False,,False,>10 DE genes,no on-target KD
552,MRPL22,0.32284639271028653,0.2479352138473268,ENSG00000082515,Stim8hr,488.0,30,9,39,0.0,False,,False,>10 DE genes,no on-target KD
553,MRPL35,0.30596275714618887,0.094108045127752,ENSG00000132313,Stim8hr,141.0,53,24,77,0.0,False,,False,>10 DE genes,no on-target KD
554,MRPL37,0.4366591827421875,0.3792976311366182,ENSG00000116221,Stim8hr,256.0,131,91,222,0.0,False,,False,>10 DE genes,no on-target KD
555,MRPL42,0.5821428953928883,0.5716359543521519,ENSG00000198015,Stim8hr,392.0,533,415,948,0.0,False,,False,>10 DE genes,no on-target KD
556,MRPL43,0.3655917759708415,0.2212561789479853,ENSG00000055950,Stim8hr,242.0,102,47,149,0.0,False,,False,>10 DE genes,no on-target KD
557,MRPL45,0.17825224514946938,-0.0376145559425303,ENSG00000278845,Stim8hr,304.0,206,53,259,0.0,False,,False,>10 DE genes,no on-target KD
558,MRPL46,0.45720424961110595,0.3255810962914245,ENSG00000259494,Stim8hr,230.0,371,243,614,0.0,False,,False,>10 DE genes,no on-target KD
559,MRPL49,0.35026944189656684,0.3171376412802059,ENSG00000149792,Stim8hr,265.0,95,112,207,0.0,False,,False,>10 DE genes,no on-target KD
560,MRPS11,0.36015694096306944,0.2277427988579816,ENSG00000181991,Stim8hr,393.0,400,231,631,0.0,False,,False,>10 DE genes,no on-target KD
561,MRPS15,0.5113071636249603,0.4225106194502471,ENSG00000116898,Stim8hr,722.0,501,302,803,0.0,False,,False,>10 DE genes,no on-target KD
562,MRPS16,0.2283411282429916,-0.0261691488368863,ENSG00000182180,Stim8hr,570.0,240,124,364,0.0,False,,False,>10 DE genes,no on-target KD
563,MRPS17,0.565200763060021,0.4995350521064648,ENSG00000239789,Stim8hr,348.0,399,226,625,0.0,False,,False,>10 DE genes,no on-target KD
564,MRPS18B,0.6576208720005368,0.6174424121375901,ENSG00000204568,Stim8hr,406.0,574,230,804,0.0,False,,False,>10 DE genes,no on-target KD
565,MRPS2,0.37600900730225656,0.3001880513243409,ENSG00000122140,Stim8hr,337.0,888,486,1374,0.0,False,,False,>10 DE genes,no on-target KD
566,MRPS21,0.22295523306868503,0.007540317250076,ENSG00000266472,Stim8hr,359.0,205,143,348,0.0,False,,False,>10 DE genes,no on-target KD
567,MRPS23,0.19400504384173334,0.0956478827619318,ENSG00000181610,Stim8hr,455.0,211,136,347,0.0,False,,False,>10 DE genes,no on-target KD
568,MRPS24,0.4422335995439484,0.4382251908589602,ENSG00000062582,Stim8hr,245.0,90,73,163,0.0,False,,False,>10 DE genes,no on-target KD
569,MRPS25,0.3058430632557869,0.2262918806780844,ENSG00000131368,Stim8hr,515.0,76,20,96,0.0,False,,False,>10 DE genes,no on-target KD
570,MRPS26,0.08829228355945858,-0.2693522864933936,ENSG00000125901,Stim8hr,564.0,80,48,128,0.0,False,,False,>10 DE genes,no on-target KD
571,MRPS27,0.5691853129485208,0.2086162459601356,ENSG00000113048,Stim8hr,298.0,53,34,87,0.0,False,,False,>10 DE genes,no on-target KD
572,MRPS35,0.2629964528675624,0.1771517068678461,ENSG00000061794,Stim8hr,352.0,209,145,354,0.0,False,,False,>10 DE genes,no on-target KD
573,MRRF,0.8373689626560782,0.7289314769662927,ENSG00000148187,Stim8hr,397.0,15,24,39,-12.566712936506455,True,43.25502132526183,True,>10 DE genes,on-target KD
574,MSL2,0.5183081039463115,0.4007294886615413,ENSG00000174579,Stim8hr,543.0,20,66,86,-22.638456827098093,True,111.87741606167587,False,>10 DE genes,on-target KD
575,MTA2,0.5300019210229144,0.5090314883958578,ENSG00000149480,Stim8hr,205.0,1224,505,1729,-14.935270973768338,True,212.52903388219625,False,>10 DE genes,on-target KD
576,MTA3,0.47994586323360605,0.2637391629848788,ENSG00000057935,Stim8hr,358.0,854,199,1053,-8.968521551341093,True,28.01677900901348,False,>10 DE genes,on-target KD
577,MTHFD1,0.35613340304888913,0.2950268594197299,ENSG00000100714,Stim8hr,92.0,62,30,92,-11.503057495862766,True,172.22576893358678,False,>10 DE genes,on-target KD
578,MTHFD1L,0.304726412769073,0.1372857342111211,ENSG00000120254,Stim8hr,305.0,26,5,31,-16.504817898377937,True,94.40255865072716,False,>10 DE genes,on-target KD
579,MTMR10,0.5141900056790366,0.2136357040327015,ENSG00000166912,Stim8hr,417.0,32,7,39,-7.629498885342163,True,17.59496905324918,False,>10 DE genes,on-target KD
580,MVB12B,0.3002724356478929,0.1141164904275119,ENSG00000196814,Stim8hr,414.0,240,69,309,-2.333921099383407,False,2.2382523591789583,False,>10 DE genes,no on-target KD
581,MYB,0.510272284947395,0.4177968398357432,ENSG00000118513,Stim8hr,1088.0,661,364,1025,-12.612876117461528,True,61.37729108886619,False,>10 DE genes,on-target KD
582,MYCN,0.25154981819815897,0.0861117923726529,ENSG00000134323,Stim8hr,967.0,265,178,443,0.0,False,,False,>10 DE genes,no on-target KD
583,MYH9,-0.2449714153965575,-0.5233356931914808,ENSG00000100345,Stim8hr,534.0,49,8,57,-13.49562714610768,True,172.59230826560335,False,>10 DE genes,on-target KD
584,MYO9A,0.6379101184495061,0.5611325312056729,ENSG00000066933,Stim8hr,891.0,233,132,365,-13.600624270295931,True,23.555779609937552,False,>10 DE genes,on-target KD
585,MYSM1,0.8744055445459237,0.830264032166844,ENSG00000162601,Stim8hr,594.0,17,21,38,-14.161374292289944,True,43.30488075911657,False,>10 DE genes,on-target KD
586,N6AMT1,0.1691096176359378,0.0944003665136704,ENSG00000156239,Stim8hr,243.0,164,106,270,-3.827522421009619,True,9.57097533423184,False,>10 DE genes,on-target KD
587,NAA40,0.19073080561339792,0.0694487382120747,ENSG00000110583,Stim8hr,748.0,102,33,135,-10.536523763495056,True,17.147954173549454,False,>10 DE genes,on-target KD
588,NAB2,0.7501162994128098,0.7341305084621339,ENSG00000166886,Stim8hr,763.0,216,86,302,-16.88158589006466,True,61.72479476477733,False,>10 DE genes,on-target KD
589,NABP1,-0.05409524708990763,-0.125364159911659,ENSG00000173559,Stim8hr,784.0,374,49,423,-18.4125374205529,True,60.978729804162505,False,>10 DE genes,on-target KD
590,NADSYN1,0.5731109742318947,0.4746228157664006,ENSG00000172890,Stim8hr,513.0,15,18,33,0.0,False,,False,>10 DE genes,no on-target KD
591,NAF1,0.2596419565768313,0.2110164975769133,ENSG00000145414,Stim8hr,116.0,254,125,379,-4.847575569367808,True,32.74384957400425,False,>10 DE genes,on-target KD
592,NARS2,0.49642039373215346,0.4382039291818041,ENSG00000137513,Stim8hr,457.0,21,11,32,-13.585966991614804,True,53.39340772645604,False,>10 DE genes,on-target KD
593,NATD1,-0.12329734037725887,-0.2055656812981646,ENSG00000274180,Stim8hr,895.0,655,175,830,-2.89624625274149,True,1.1980482002313446,False,>10 DE genes,on-target KD
594,NCBP3,0.11492160028258487,-0.0607776923910092,ENSG00000074356,Stim8hr,998.0,456,176,632,-21.25227206125448,True,51.83444336125,False,>10 DE genes,on-target KD
595,NCKAP1L,0.6375046001290242,0.5649776026862547,ENSG00000123338,Stim8hr,840.0,912,447,1359,-18.47827177452186,True,56.50511414685084,False,>10 DE genes,on-target KD
596,NCOR1,0.6826952977952745,0.6654141763209381,ENSG00000141027,Stim8hr,671.0,888,1036,1924,-29.076744624973585,True,111.91754358403443,True,>10 DE genes,on-target KD
597,NCR3,0.3577082854679526,0.302786971688517,ENSG00000204475,Stim8hr,379.0,11,71,82,-4.015229243248331,True,5.592771422267695,False,>10 DE genes,on-target KD
598,NDEL1,-0.09407261120268806,-0.2860056731428402,ENSG00000166579,Stim8hr,84.0,27,7,34,-6.368269534734687,True,80.57157455766368,False,>10 DE genes,on-target KD
599,NDFIP2,0.6246948529461821,0.5649645592407039,ENSG00000102471,Stim8hr,473.0,617,218,835,-16.507232922287095,True,367.82251301949583,False,>10 DE genes,on-target KD
600,NDRG1,0.0004734642282494354,-0.1044373060784495,ENSG00000104419,Stim8hr,282.0,135,31,166,-3.470247609364161,True,4.626000537486032,False,>10 DE genes,on-target KD
601,NDUFAF5,0.23441891272932855,0.0607574276749178,ENSG00000101247,Stim8hr,278.0,58,14,72,-2.525514678875967,True,22.149620330146472,False,>10 DE genes,on-target KD
602,NDUFB11,0.7744092791729762,0.5908013157658419,ENSG00000147123,Stim8hr,664.0,66,43,109,-19.024312036672733,True,62.144484430364,True,>10 DE genes,on-target KD
603,NDUFS8,0.013733707343581333,-0.0384763897342176,ENSG00000110717,Stim8hr,241.0,60,12,72,-8.5759661498939,True,36.35696912842376,False,>10 DE genes,on-target KD
604,NEIL1,0.04730120512581434,0.0059422913609767,ENSG00000140398,Stim8hr,699.0,59,18,77,-0.3916125061390061,True,0.120149307107209,False,>10 DE genes,on-target KD
605,NEMP2,-0.18570403346456596,-0.3820086614759346,ENSG00000189362,Stim8hr,717.0,33,9,42,-10.962422098413905,True,41.063894960521054,False,>10 DE genes,on-target KD
606,NEUROD2,0.036795667194640176,-0.2149038393938845,ENSG00000171532,Stim8hr,2592.0,31,4,35,0.0,False,,False,>10 DE genes,no on-target KD
607,NFKB1,0.26535569426491323,0.210678599236406,ENSG00000109320,Stim8hr,290.0,146,59,205,-12.009684152109385,True,256.887548166125,False,>10 DE genes,on-target KD
608,NFKB2,0.3772000454523296,0.315739124899952,ENSG00000077150,Stim8hr,2152.0,761,589,1350,-32.57992844326427,True,242.4361928816952,True,>10 DE genes,on-target KD
609,NFKBIL1,-0.01610056373381316,-0.0791328268503119,ENSG00000204498,Stim8hr,1818.0,697,257,954,-8.140951074776408,True,18.53188068257736,False,>10 DE genes,on-target KD
610,NFRKB,0.6956564580723498,0.6832914874434807,ENSG00000170322,Stim8hr,1387.0,1492,1400,2892,-20.5438187996058,True,32.40532963951105,False,>10 DE genes,on-target KD
611,NIPAL4,-0.37402729180148026,-0.4756367424803036,ENSG00000172548,Stim8hr,652.0,33,16,49,-3.7869816098200775,True,3.350652370026309,False,>10 DE genes,on-target KD
612,NIPBL,0.24035336456868397,0.1597791419231764,ENSG00000164190,Stim8hr,744.0,220,97,317,-6.27223326674368,True,69.0731095071879,False,>10 DE genes,on-target KD
613,NKAPD1,0.27473137583364354,0.2594448762732756,ENSG00000150776,Stim8hr,461.0,481,124,605,-14.204083312726006,True,61.45750475325956,False,>10 DE genes,on-target KD
614,NKTR,0.7972893505863777,0.7412372347426844,ENSG00000114857,Stim8hr,436.0,19,18,37,-15.553048924711156,True,60.73740420170615,False,>10 DE genes,on-target KD
615,NKX2-2,0.5416199878230675,0.3701987943088752,ENSG00000125820,Stim8hr,401.0,23,20,43,0.0,False,,False,>10 DE genes,no on-target KD
616,NONO,0.48094047626605246,0.3217180582778649,ENSG00000147140,Stim8hr,636.0,24,32,56,-21.37595150206081,True,83.94077724823374,False,>10 DE genes,on-target KD
617,NPC2,0.373424282082444,0.3630354692742064,ENSG00000119655,Stim8hr,355.0,328,112,440,-8.243766620555702,True,31.241763459499023,True,>10 DE genes,on-target KD
618,NPHP4,-0.13706285702133472,-0.2811532987905485,ENSG00000131697,Stim8hr,783.0,161,16,177,-5.946549284922424,True,4.813257508176635,False,>10 DE genes,on-target KD
619,NPIPB3,-0.09223646175365297,-0.3013812514558755,ENSG00000169246,Stim8hr,475.0,30,8,38,0.0,False,,False,>10 DE genes,no on-target KD
620,NR2C2,0.4501312432499687,0.3637888979197838,ENSG00000177463,Stim8hr,402.0,86,177,263,-10.582462028869331,True,38.84240668484374,False,>10 DE genes,on-target KD
621,NR4A3,0.7333139201868053,0.4312273727033467,ENSG00000119508,Stim8hr,250.0,19,13,32,-6.24013840601749,True,54.919919889170814,False,>10 DE genes,on-target KD
622,NRAS,-0.14564079317980763,-0.2182778372072797,ENSG00000213281,Stim8hr,1539.0,301,74,375,-34.87753940582483,True,144.87975364332766,False,>10 DE genes,on-target KD
623,NSD1,0.48803731780820786,0.4284636361845343,ENSG00000165671,Stim8hr,765.0,900,1094,1994,-32.69340148924657,True,153.9798873454676,False,>10 DE genes,on-target KD
624,NSD2,0.15342670770107544,0.108695473199568,ENSG00000109685,Stim8hr,125.0,116,66,182,-3.2794442564175603,True,42.754198481626126,False,>10 DE genes,on-target KD
625,NSG1,-0.373605064527114,-0.5109682931181284,ENSG00000168824,Stim8hr,251.0,22,17,39,-0.5662167553754262,False,1.0506134313965991,False,>10 DE genes,no on-target KD
626,NSUN4,0.46314456161064393,0.3879247645248653,ENSG00000117481,Stim8hr,419.0,69,40,109,-11.115732144698947,True,38.045524264699495,False,>10 DE genes,on-target KD
627,NUDCD1,0.5516942417953189,0.4786813317211263,ENSG00000120526,Stim8hr,650.0,874,345,1219,-22.00396557607362,True,99.5316277075601,True,>10 DE genes,on-target KD
628,NUDT19,0.36634205375332457,0.1027314282025913,ENSG00000213965,Stim8hr,1061.0,21,11,32,-18.112163857717515,True,36.44472618683457,False,>10 DE genes,on-target KD
629,NUP188,0.5243017546132561,0.4446376816323982,ENSG00000095319,Stim8hr,231.0,74,26,100,-21.83903100196837,True,238.0277374343705,True,>10 DE genes,on-target KD
630,ODC1,0.8358727550516191,0.636360709342436,ENSG00000115758,Stim8hr,687.0,18,16,34,-36.78324346208286,True,392.14081815145806,False,>10 DE genes,on-target KD
631,OGT,0.3518294535985223,0.0807490302473807,ENSG00000147162,Stim8hr,192.0,50,44,94,-3.7030179140993655,True,107.51911480773312,False,>10 DE genes,on-target KD
632,OPRM1,0.35647868470224786,-0.5379224325968748,ENSG00000112038,Stim8hr,381.0,22,26,48,0.0,False,,False,>10 DE genes,no on-target KD
633,ORAI1,0.4324297201297272,0.403077679355726,ENSG00000276045,Stim8hr,333.0,883,367,1250,-13.724840734787824,True,133.68639835127038,False,>10 DE genes,on-target KD
634,ORAI2,0.16767015605977464,0.0403344970845013,ENSG00000160991,Stim8hr,695.0,42,1,43,-13.545416620366767,True,35.88640740559932,False,>10 DE genes,on-target KD
635,OST4,0.6003217430971032,0.2345500645061833,ENSG00000228474,Stim8hr,1495.0,88,10,98,-18.67041192843442,True,91.44324025323996,False,>10 DE genes,on-target KD
636,OSTF1,0.28355227393363175,0.2379830258161762,ENSG00000134996,Stim8hr,734.0,19,13,32,-11.06929418462495,True,60.396645747202015,True,>10 DE genes,on-target KD
637,OTUB1,0.445313424277571,0.1639669414586238,ENSG00000167770,Stim8hr,354.0,191,102,293,-14.102701291531876,True,97.84643004561508,False,>10 DE genes,on-target KD
638,OXA1L,0.6581102230448691,0.5877211221724806,ENSG00000155463,Stim8hr,517.0,84,30,114,-25.201864518249845,True,149.16290111031634,False,>10 DE genes,on-target KD
639,P4HB,0.5513862210178787,0.1924613466778026,ENSG00000185624,Stim8hr,430.0,79,10,89,-5.638267302270023,True,8.37978640887236,False,>10 DE genes,on-target KD
640,PAGR1,0.7144735458424193,0.6655316906199035,ENSG00000280789,Stim8hr,475.0,301,260,561,-20.59434799127456,True,102.85807607279442,False,>10 DE genes,on-target KD
641,PAIP1,0.4284836019263631,0.281470570470696,ENSG00000172239,Stim8hr,153.0,20,42,62,-2.898874913038956,True,18.74154510116656,False,>10 DE genes,on-target KD
