ensembl_id,feature_name
ENSG00000229832,RP11-384C4.2
ENSG00000288007,RP11-61J19.8
ENSG00000162771,FAM71A
ENSG00000198468,FLVCR1-DT
ENSG00000162769,FLVCR1
ENSG00000143494,VASH2
ENSG00000136643,RPS6KC1
ENSG00000225233,RP11-554K11.2
ENSG00000152104,PTPN14
ENSG00000117724,CENPF
ENSG00000067533,RRP15
ENSG00000277007,RP11-392O17.2
ENSG00000287676,RP11-392O17.3
ENSG00000196660,SLC30A10
ENSG00000118873,RAB3GAP2
ENSG00000116141,MARK1
ENSG00000186205,MTARC1
ENSG00000272823,RP11-295M18.6
ENSG00000232679,LINC01705
ENSG00000236230,RP11-400N13.1
ENSG00000276997,RP11-378J18.9
ENSG00000143512,HHIPL2
ENSG00000143498,TAF1A
ENSG00000225265,TAF1A-AS1
ENSG00000272750,RP11-378J18.8
ENSG00000162819,BROX
ENSG00000287684,RP11-452F19.4
ENSG00000232628,RP11-365O16.3
ENSG00000237101,RP11-365O16.6
ENSG00000162923,WDR26
ENSG00000185842,DNAH14
ENSG00000143815,LBR
ENSG00000154380,ENAH
ENSG00000272562,H3-3A-DT
ENSG00000182827,ACBD3
ENSG00000234478,ACBD3-AS1
ENSG00000185155,MIXL1
ENSG00000143772,ITPKB
ENSG00000228382,ITPKB-IT1
ENSG00000228548,ITPKB-AS1
ENSG00000287259,RP11-450B15.1
ENSG00000181450,ZNF678
ENSG00000286389,RP3-451C13.1
ENSG00000143793,C1orf35
ENSG00000203684,IBA57-DT
ENSG00000181873,IBA57
ENSG00000162913,OBSCN-AS1
ENSG00000154358,OBSCN
ENSG00000269934,RP5-1139B12.2
ENSG00000286773,RP5-1139B12.5
ENSG00000287315,RP11-245P10.9
ENSG00000270104,RP11-245P10.6
ENSG00000270094,RP11-245P10.8
ENSG00000196890,H2BU1
ENSG00000168159,RNF187
ENSG00000177800,TMEM78
ENSG00000237481,RP4-803J11.2
ENSG00000154429,CCSAP
ENSG00000143632,ACTA1
ENSG00000135776,ABCB10
ENSG00000135801,TAF5L
ENSG00000227006,RP5-956O18.2
ENSG00000135744,AGT
ENSG00000143633,C1orf131
ENSG00000233461,RP11-295G20.2
ENSG00000286071,DISC2
ENSG00000231663,COA6-AS1
ENSG00000228830,RP4-781K5.2
ENSG00000227630,LINC01132
ENSG00000279261,PP2672
ENSG00000238005,RP11-443B7.1
ENSG00000188739,RBM34
ENSG00000285053,TBCE_ENSG00000285053
ENSG00000285177,RP11-517I24.6
ENSG00000284770,TBCE_ENSG00000284770
ENSG00000162885,B3GALNT2
ENSG00000168243,GNG4
ENSG00000143669,LYST
ENSG00000116962,NID1
ENSG00000223776,LGALS8-AS1
ENSG00000273058,RP11-385F5.5
ENSG00000119285,HEATR1
ENSG00000270188,MTRNR2L11
ENSG00000259776,RP11-544D21.2
ENSG00000231440,RP11-467I20.6
ENSG00000287516,RP11-527D7.1
ENSG00000287513,RP1-317G22.4
ENSG00000162843,WDR64
ENSG00000288723,RP11-553N16.6
ENSG00000197769,MAP1LC3C
ENSG00000117020,AKT3
ENSG00000232184,RP11-370K11.1
ENSG00000228939,AKT3-IT1
ENSG00000226828,LINC02774
ENSG00000240963,RP11-518L10.5
ENSG00000035687,ADSS2
ENSG00000179397,CATSPERE
ENSG00000284188,RP11-173A6.4
ENSG00000203667,COX20
ENSG00000203666,EFCAB2
ENSG00000231612,RP11-522M21.3
ENSG00000230184,SMYD3-IT1
ENSG00000242042,LINC01743
ENSG00000225300,RP11-1086F11.1
ENSG00000260698,RP11-439E19.9
ENSG00000227953,LINC01341
ENSG00000153207,AHCTF1
ENSG00000221953,C1orf229
ENSG00000196418,ZNF124
ENSG00000259865,RP11-488L18.10
ENSG00000286216,RP11-433K2.8
ENSG00000287116,RP11-433K2.9
ENSG00000162711,NLRP3
ENSG00000177535,OR2B11
ENSG00000169224,GCSAML
ENSG00000162722,TRIM58
ENSG00000177275,OR2AJ1
ENSG00000279263,OR2L8
ENSG00000203663,OR2L2
ENSG00000228198,OR2M3
ENSG00000177201,OR2T12
ENSG00000185220,PGBD2
ENSG00000184731,FAM110C
ENSG00000226277,AC105393.2
ENSG00000227713,AC116609.1
ENSG00000272342,LINC01115_ENSG00000272342
ENSG00000228799,LINC01939
ENSG00000186487,MYT1L
ENSG00000235078,AC142528.1
ENSG00000242282,AC108488.4
ENSG00000287126,RP13-512J5.2
ENSG00000214866,DCDC2C
ENSG00000232044,SILC1
ENSG00000287119,RP11-16D24.1
ENSG00000230515,AC092580.3
ENSG00000235576,LINC01871
ENSG00000235665,LINC00298
ENSG00000236790,LINC00299
ENSG00000236008,LINC01814
ENSG00000285591,RP11-217D23.1
ENSG00000115738,ID2
ENSG00000134313,KIDINS220
ENSG00000151693,ASAP2
ENSG00000151694,ADAM17
ENSG00000271855,RP11-214N9.1
ENSG00000240687,RP11-521D12.1
ENSG00000269973,RP11-95D17.1
ENSG00000134317,GRHL1
ENSG00000260077,RP11-254F7.2
ENSG00000205795,CYS1
ENSG00000171848,RRM2
ENSG00000271952,LINC01954
ENSG00000145063,AC062028.1
ENSG00000150873,C2orf50
ENSG00000134318,ROCK2
ENSG00000134324,LPIN1
ENSG00000228496,AC106875.1
ENSG00000234022,AC008278.2
ENSG00000236289,GACAT3
ENSG00000236989,AC142119.1
ENSG00000163032,VSNL1
ENSG00000185013,NT5C1B
ENSG00000236204,LINC01376
ENSG00000237992,LINC01808
ENSG00000228784,LINC00954
ENSG00000118965,WDR35
ENSG00000227210,AC079145.4
ENSG00000223734,LAPTM4A-DT
ENSG00000055917,PUM2
ENSG00000143878,RHOB
ENSG00000269976,RP11-130L8.2
ENSG00000218819,TDRD15
ENSG00000283031,RP11-557N21.1
ENSG00000173960,UBXN2A
ENSG00000232642,AC008073.7
ENSG00000223754,AC008073.9
ENSG00000286829,RP11-306N14.1
ENSG00000271936,RP11-443B20.1
ENSG00000115137,DNAJC27
ENSG00000224165,DNAJC27-AS1
ENSG00000084710,EFR3B
ENSG00000115138,POMC
ENSG00000230452,LINC01381
ENSG00000119772,DNMT3A
ENSG00000173567,ADGRF3
ENSG00000138018,SELENOI
ENSG00000171303,KCNK3
ENSG00000213699,SLC35F6
ENSG00000157851,DPYSL5
ENSG00000272056,RP11-503P10.1
ENSG00000229122,AGBL5-IT1
ENSG00000143994,ABHD1
ENSG00000163792,TCF23
ENSG00000084774,CAD
ENSG00000163793,DNAJC5G
ENSG00000138100,TRIM54
ENSG00000163794,UCN
ENSG00000234945,GTF3C2-AS1
ENSG00000138002,IFT172
ENSG00000205334,LINC01460
ENSG00000223522,AC093690.1
ENSG00000229951,FLJ31356
ENSG00000075426,FOSL2
ENSG00000270640,RP11-373D23.2
ENSG00000270210,RP11-373D23.3
ENSG00000226833,AC097724.3
ENSG00000213639,PPP1CB
ENSG00000163806,SPDYA
ENSG00000273233,RP11-713D19.1
ENSG00000163811,WDR43
ENSG00000189350,TOGARAM2
ENSG00000115295,CLIP4
ENSG00000119801,YPEL5
ENSG00000213626,LBH
ENSG00000162959,MEMO1
ENSG00000271228,CTC-336P14.1
ENSG00000021574,SPAST
ENSG00000272716,SLC30A6-DT
ENSG00000152683,SLC30A6
ENSG00000119820,YIPF4
ENSG00000272754,AL133245.2
ENSG00000115760,BIRC6
ENSG00000276334,AL133243.1
ENSG00000274159,AL133243.3
ENSG00000230876,LINC00486_ENSG00000230876
ENSG00000285577,RP11-558B7.1
ENSG00000237133,RASGRP3-AS1
ENSG00000228262,LINC01320
ENSG00000226994,AC012593.1
ENSG00000150938,CRIM1
ENSG00000115808,STRN
ENSG00000008869,HEATR5B
ENSG00000115816,CEBPZ
ENSG00000115825,PRKD3
ENSG00000285925,RP11-429J10.1
ENSG00000236213,AC006369.2
ENSG00000236572,AC006369.3
ENSG00000115841,RMDN2
ENSG00000287313,RP11-382L24.1
ENSG00000143891,GALM
ENSG00000115875,SRSF7
ENSG00000163214,DHX57
ENSG00000115904,SOS1
ENSG00000011566,MAP4K3
ENSG00000231312,MAP4K3-DT
ENSG00000214691,LINC01913
ENSG00000162881,OXER1
ENSG00000233978,LINC02590
ENSG00000230587,LINC02580
ENSG00000286796,RP11-339H12.1
ENSG00000143921,ABCG8
ENSG00000138095,LRPPRC
ENSG00000288707,RP11-808E20.1
ENSG00000273106,PPM1B-DT
ENSG00000138079,SLC3A1
ENSG00000138078,PREPL
ENSG00000138083,SIX3
ENSG00000205054,LINC01121
ENSG00000286519,RP11-421J10.1
ENSG00000171132,PRKCE
ENSG00000253515,RP11-417F21.2
ENSG00000250565,ATP6V1E2
ENSG00000119729,RHOQ
ENSG00000250116,RHOQ-AS1
ENSG00000119878,CRIPT
ENSG00000228925,AC016722.4
ENSG00000233845,AC093732.1
ENSG00000225187,AC073283.7
ENSG00000184261,KCNK12
ENSG00000235760,MSH2-OT1
ENSG00000138081,FBXO11
ENSG00000233230,AC079807.2
ENSG00000230773,AC079807.4
ENSG00000272663,PPP1R21-DT
ENSG00000162869,PPP1R21
ENSG00000179915,NRXN1
ENSG00000231918,AC007682.1
ENSG00000287867,RP11-545K2.1
ENSG00000119737,GPR75
ENSG00000068878,PSME4
ENSG00000170634,ACYP2
ENSG00000178021,TSPYL6
ENSG00000177994,C2orf73
ENSG00000214595,EML6
ENSG00000162994,CLHC1
ENSG00000115355,CCDC88A
ENSG00000272606,PPP4R3B-DT
ENSG00000138035,PNPT1
ENSG00000233251,AC007743.1
ENSG00000285755,RP11-111G13.1
ENSG00000287875,RP11-103P16.1
ENSG00000273063,RP11-334G22.1
ENSG00000119866,BCL11A
ENSG00000115421,PAPOLG
ENSG00000162929,KIAA1841
ENSG00000270820,USP34-DT
ENSG00000082898,XPO1
ENSG00000285857,RP11-355B11.3
ENSG00000236498,AC107081.5
ENSG00000229839,AC018462.2
ENSG00000231609,AC009501.4
ENSG00000143951,WDPCP
ENSG00000143952,VPS54
ENSG00000238201,AC114752.3
ENSG00000223935,LGALSL-DT
ENSG00000119862,LGALSL
ENSG00000260101,RP11-568N6.1
ENSG00000119844,AFTPH
ENSG00000226756,AC007365.3
ENSG00000237638,LINC02245
ENSG00000232613,LINC02576
ENSG00000232693,AC012370.2
ENSG00000204929,AC074391.1
ENSG00000235725,AC007389.3
ENSG00000281920,RP11-418H16.1
ENSG00000230749,MEIS1-AS2
ENSG00000143971,ETAA1
ENSG00000221823,PPP3R1
ENSG00000273064,RP11-474G23.3
ENSG00000119865,CNRIP1
ENSG00000115956,PLEK
ENSG00000204923,FBXO48
ENSG00000163217,BMP10
ENSG00000198380,GFPT1
ENSG00000087338,GMCL1
ENSG00000124380,SNRNP27
ENSG00000179818,PCBP1-AS1
ENSG00000231327,LINC01816
ENSG00000075340,ADD2
ENSG00000152672,CLEC4F
ENSG00000116039,ATP6V1B1
ENSG00000228384,AC007040.6
ENSG00000272735,RP11-467P9.1
ENSG00000281195,RP11-236P2.2
ENSG00000144040,SFXN5
ENSG00000272702,RP11-44N22.3
ENSG00000116127,ALMS1
ENSG00000230002,ALMS1-IT1
ENSG00000163017,ACTG2
ENSG00000114978,MOB1A
ENSG00000279070,RP11-287D1.2
ENSG00000237737,DCTN1-AS1
ENSG00000115274,INO80B
ENSG00000286883,RP11-523H20.7
ENSG00000204822,MRPL53
ENSG00000115297,TLX2
ENSG00000135622,SEMA4F
ENSG00000115353,TACR1
ENSG00000270696,RP11-342K6.1
ENSG00000271452,RP11-342K6.2
ENSG00000286045,RP11-342K6.5
ENSG00000270996,RP11-342K6.4
ENSG00000229385,CTNNA2-AS1
ENSG00000237031,AC008067.2
ENSG00000152291,TGOLN2
ENSG00000273196,RP11-717A5.2
ENSG00000042493,CAPG
ENSG00000286011,RP11-717A5.3
ENSG00000168899,VAMP5
ENSG00000168887,C2orf68
ENSG00000115523,GNLY
ENSG00000229498,AC105053.3
ENSG00000115525,ST3GAL5
ENSG00000232504,ST3GAL5-AS1
ENSG00000068654,POLR1A
ENSG00000115548,KDM3A
ENSG00000228363,AC015971.2
ENSG00000153561,RMND5A
ENSG00000153563,CD8A
ENSG00000172116,CD8B
ENSG00000187627,RGPD1
ENSG00000183281,PLGLB1
ENSG00000287931,RP11-431O23.1
ENSG00000287763,RP11-153P14.1
ENSG00000222041,CYTOR
ENSG00000125551,PLGLB2
ENSG00000185304,RGPD2
ENSG00000172086,KRCC1
ENSG00000115593,SMYD1
ENSG00000144115,THNSL2
ENSG00000172071,EIF2AK3
ENSG00000211592,IGKC
ENSG00000211598,IGKV4-1
ENSG00000241351,IGKV3-11
ENSG00000240864,IGKV1-16
ENSG00000242371,IGKV1-39
ENSG00000239975,IGKV1D-33
ENSG00000276566,IGKV1D-13
ENSG00000163060,TEKT4
ENSG00000275111,ZNF2
ENSG00000155066,PROM2
ENSG00000272913,RP11-440D17.3
ENSG00000232931,LINC00342
ENSG00000174501,ANKRD36C
ENSG00000274286,ADRA2B
ENSG00000158050,DUSP2
ENSG00000230747,AC021188.4
ENSG00000249715,FER1L5
ENSG00000168763,CNNM3
ENSG00000228486,C2orf92
ENSG00000040933,INPP4A
ENSG00000071073,MGAT4A
ENSG00000226791,LINC02611
ENSG00000158411,MITD1
ENSG00000185674,LYG2
ENSG00000158417,EIF5B
ENSG00000273306,RP11-527J8.1
ENSG00000163162,RNF149
ENSG00000175874,CREG2
ENSG00000115602,IL1RL1
ENSG00000115604,IL18R1
ENSG00000115607,IL18RAP
ENSG00000236525,AC007278.2
ENSG00000234389,AC007278.3
ENSG00000227680,AC108051.2
ENSG00000231851,MRPS9-AS1
ENSG00000272994,C2orf49-DT
ENSG00000135974,C2orf49
ENSG00000235522,AC009505.2
ENSG00000144057,ST6GAL2
ENSG00000224568,LINC01886
ENSG00000198203,SULT1C2
ENSG00000135968,GCC2
ENSG00000214184,GCC2-AS1
ENSG00000015568,RGPD5
ENSG00000144061,NPHP1
ENSG00000175701,MTLN
ENSG00000172965,MIR4435-2HG
ENSG00000240350,SOCAR
ENSG00000153208,MERTK
ENSG00000144161,ZC3H8
ENSG00000286545,RP11-399B17.2
ENSG00000188177,ZC3H6
ENSG00000114999,TTL
ENSG00000125611,CHCHD5
ENSG00000144136,SLC20A1
ENSG00000136688,IL36G
ENSG00000136694,IL36A
ENSG00000125637,PSD4
ENSG00000189223,PAX8-AS1
ENSG00000234997,AC016745.3
ENSG00000231292,IGKV1OR2-108
ENSG00000115084,SLC35F5
ENSG00000244063,AC024704.2
ENSG00000228857,AC104653.1
ENSG00000234199,LINC01191
ENSG00000286513,RP11-475I16.1
ENSG00000236255,AC009404.2
ENSG00000235066,AC009303.1
ENSG00000226856,THORLNC
ENSG00000019169,MARCO
ENSG00000229867,STEAP3-AS1
ENSG00000080293,SCTR
ENSG00000163075,CFAP221
ENSG00000115109,EPB41L5
ENSG00000224789,AC012363.4
ENSG00000286481,RP11-640F22.1
ENSG00000228400,AC079154.1
ENSG00000260163,RP11-521O16.2
ENSG00000186684,CYP27C1
ENSG00000286145,RP11-314L11.1
ENSG00000169967,MAP3K2
ENSG00000231731,AC010976.2
ENSG00000144230,GPR17
ENSG00000229536,LINC02572
ENSG00000222014,RAB6C
ENSG00000152086,TUBA3E
ENSG00000136698,CFC1
ENSG00000136002,ARHGEF4
ENSG00000273073,RP11-109E12.1
ENSG00000235615,AJ239322.1
ENSG00000163046,ANKRD30BL
ENSG00000176601,MAP3K19
ENSG00000226806,LCT-AS1
ENSG00000237262,AC068492.1
ENSG00000121966,CXCR4
ENSG00000150540,HNMT
ENSG00000144228,SPOPL
ENSG00000260059,RP11-231E19.1
ENSG00000231758,ARHGAP15-AS1
ENSG00000257226,CTD-2252P21.1
ENSG00000169554,ZEB2
ENSG00000238057,ZEB2-AS1
ENSG00000287115,RP11-107E5.5
ENSG00000232606,LINC01412
ENSG00000226674,TEX41
ENSG00000287847,RP11-279E17.1
ENSG00000121989,ACVR2A
ENSG00000204406,MBD5
ENSG00000286167,RP11-1415G13.1
ENSG00000115963,RND3
ENSG00000184898,RBM43
ENSG00000123610,TNFAIP6
ENSG00000288066,CTD-2021K4.2
ENSG00000182389,CACNB4
ENSG00000115145,STAM2
ENSG00000286234,RP11-352J13.1
ENSG00000157827,FMNL2
ENSG00000287085,RP11-173H9.2
ENSG00000286207,RP11-17G11.2
ENSG00000162989,KCNJ3
ENSG00000286679,RP11-81F8.1
ENSG00000226383,LINC01876
ENSG00000153234,NR4A2
ENSG00000115159,GPD2
ENSG00000136542,GALNT5
ENSG00000136541,ERMN
ENSG00000123612,ACVR1C
ENSG00000270557,RP11-546J1.1
ENSG00000204380,PKP4-AS1
ENSG00000163331,DAPL1
ENSG00000123636,BAZ2B
ENSG00000223642,AC008277.1
ENSG00000136536,MARCHF7
ENSG00000241399,CD302
ENSG00000153246,PLA2R1
ENSG00000153250,RBMS1
ENSG00000224467,TANK-AS1
ENSG00000288091,RP11-220I15.1
ENSG00000153253,SCN3A
ENSG00000115339,GALNT3
ENSG00000235192,AC009495.2
ENSG00000232411,AC009495.3
ENSG00000123607,TTC21B
ENSG00000224490,TTC21B-AS1
ENSG00000172318,B3GALT1
ENSG00000198648,STK39
ENSG00000227617,CERS6-AS1
ENSG00000163072,NOSTRIN
ENSG00000073734,ABCB11
ENSG00000163093,BBS5
ENSG00000144357,UBR3
ENSG00000231898,MYO3B-AS1
ENSG00000234350,AC007405.4
ENSG00000198586,TLK1
ENSG00000123600,METTL8
ENSG00000071967,CYBRD1
ENSG00000091409,ITGA6
ENSG00000226963,AC078883.4
ENSG00000152256,PDK1
ENSG00000091428,RAPGEF4
ENSG00000238133,MAP3K20-AS1
ENSG00000270460,RP11-796E10.1
ENSG00000172845,SP3
ENSG00000271151,RP11-394I13.2
ENSG00000138433,CIR1
ENSG00000163328,GPR155
ENSG00000226853,AC010894.3
ENSG00000237798,AC010894.5
ENSG00000229066,AC096649.3
ENSG00000144320,LNPK
ENSG00000175879,HOXD8
ENSG00000224577,LINC01117
ENSG00000163364,LINC01116
ENSG00000227098,AC073636.1
ENSG00000236501,AC079305.11
ENSG00000116044,NFE2L2
ENSG00000222043,AC079305.10
ENSG00000213963,AC074286.1
ENSG00000128655,PDE11A_ENSG00000128655
ENSG00000223960,CHROMR
ENSG00000270956,RP11-65L3.4
ENSG00000270277,RP11-65L3.2
ENSG00000270574,RP11-171I2.2
ENSG00000271141,RP11-171I2.4
ENSG00000271401,RP11-171I2.3
ENSG00000267784,RP11-171I2.1
ENSG00000144331,ZNF385B
ENSG00000163510,CWC22
ENSG00000236153,AC104076.3
ENSG00000234663,LINC01934
ENSG00000115232,ITGA4
ENSG00000188452,CERKL
ENSG00000260742,RP11-366L5.1
ENSG00000138434,ITPRID2
ENSG00000077232,DNAJC10
ENSG00000162998,FRZB
ENSG00000061676,NCKAP1
ENSG00000224643,AC064871.3
ENSG00000272800,RP11-438L19.1
ENSG00000287621,RP11-341N18.1
ENSG00000283839,RP11-363K21.1
ENSG00000188738,FSIP2
ENSG00000138448,ITGAV
ENSG00000144369,FAM171B
ENSG00000163012,ZSWIM2
ENSG00000003436,TFPI
ENSG00000223523,AC079613.1
ENSG00000286053,ASDURF
ENSG00000151687,ANKAR
ENSG00000128694,OSGEPL1
ENSG00000273240,RP11-455J20.3
ENSG00000064933,PMS1
ENSG00000187699,C2orf88
ENSG00000233654,AC093388.3
ENSG00000284052,RP11-284E5.1
ENSG00000115419,GLS
ENSG00000115415,STAT1
ENSG00000231858,AC067945.4
ENSG00000138378,STAT4
ENSG00000288064,RP11-629B4.1
ENSG00000173559,NABP1
ENSG00000168497,CAVIN2
ENSG00000196950,SLC39A10
ENSG00000118997,DNAH7
ENSG00000081320,STK17B
ENSG00000272211,RP11-347P5.1
ENSG00000229056,HECW2-AS1
ENSG00000065413,ANKRD44
ENSG00000236977,ANKRD44-IT1
ENSG00000162944,RFTN2
ENSG00000287858,RP11-198M19.2
ENSG00000222017,AC011997.1
ENSG00000238217,LINC01877
ENSG00000178074,C2orf69
ENSG00000162971,TYW5
ENSG00000237166,LINC01792
ENSG00000013441,CLK1
ENSG00000115942,ORC2
ENSG00000183308,AC005037.3
ENSG00000155744,FAM126B
ENSG00000232719,RP11-13J8.1
ENSG00000226312,CFLAR-AS1
ENSG00000003400,CASP10
ENSG00000064012,CASP8
ENSG00000082126,MPP4
ENSG00000003393,ALS2
ENSG00000138395,CDK15
ENSG00000182329,KIAA2012
ENSG00000287041,RP11-1145F21.2
ENSG00000231903,AC079354.5
ENSG00000286223,RP11-686O6.3
ENSG00000204217,BMPR2
ENSG00000163596,ICA1L
ENSG00000138380,CARF
ENSG00000144426,NBEAL1
ENSG00000119004,CYP20A1
ENSG00000138443,ABI2
ENSG00000173166,RAPH1
ENSG00000114933,INO80D
ENSG00000227946,AC007383.3
ENSG00000231955,AC007383.4
ENSG00000279220,GPR1-AS
ENSG00000118263,KLF7
ENSG00000237892,KLF7-IT1
ENSG00000229647,MYOSLID
ENSG00000234902,AC007879.2
ENSG00000223725,AC007879.5
ENSG00000118260,CREB1
ENSG00000224137,LINC01857
ENSG00000163249,CCNYL1
ENSG00000272851,RP11-801F7.1
ENSG00000163251,FZD5
ENSG00000178385,PLEKHM3
ENSG00000225111,AC083900.1
ENSG00000138413,IDH1
ENSG00000286249,RP11-475H17.1
ENSG00000144445,KANSL1L
ENSG00000272807,RP11-260M2.1
ENSG00000229127,KANSL1L-AS1
ENSG00000115365,LANCL1
ENSG00000021826,CPS1
ENSG00000178568,ERBB4
ENSG00000234308,LINC01878
ENSG00000286965,RP11-521H5.1
ENSG00000030419,IKZF2
ENSG00000196096,SPAG16-DT
ENSG00000197585,AC107218.3
ENSG00000229267,SNHG31
ENSG00000115414,FN1
ENSG00000235770,LINC00607
ENSG00000163449,TMEM169
ENSG00000260804,LINC01963
ENSG00000232485,RPL37A-DT
ENSG00000241520,AC098820.4
ENSG00000233143,DIRC3-AS1
ENSG00000231672,DIRC3
ENSG00000223923,TNS1-AS1
ENSG00000158428,CATIP
ENSG00000018280,SLC11A1
ENSG00000135913,USP37
ENSG00000144580,CNOT9
ENSG00000163482,STK36
ENSG00000286154,RP11-459I19.2
ENSG00000272555,RP11-459I19.1
ENSG00000236445,LINC00608
ENSG00000181378,CFAP65
ENSG00000115649,CNPPD1
ENSG00000243910,TUBA4B
ENSG00000286095,SPEGNB
ENSG00000268603,RP11-316O14.1
ENSG00000268896,RP11-256I23.1
ENSG00000114923,SLC4A3
ENSG00000227308,LINC02832
ENSG00000236451,AC067956.1
ENSG00000224819,AC093843.1
ENSG00000272944,CTD-2308L22.1
ENSG00000163082,SGPP2
ENSG00000123983,ACSL3
ENSG00000234193,ACSL3-AS1
ENSG00000152049,KCNE4
ENSG00000231189,AC013448.1
ENSG00000171951,SCG2
ENSG00000152056,AP1S3
ENSG00000085449,WDFY1
ENSG00000228802,AC073641.2
ENSG00000274629,RP11-92F20.1
ENSG00000036257,CUL3
ENSG00000144460,NYAP2
ENSG00000236432,MFF-DT
ENSG00000168955,TM4SF20
ENSG00000173744,AGFG1
ENSG00000284631,SCYGR4
ENSG00000135917,SLC19A3
ENSG00000123977,DAW1
ENSG00000153823,PID1
ENSG00000153827,TRIP12
ENSG00000153832,FBXO36
ENSG00000225963,AC009950.2
ENSG00000135899,SP110
ENSG00000135916,ITM2C
ENSG00000232520,GCSIR
ENSG00000283164,RP11-499P1.2
ENSG00000261829,RP11-223I10.1
ENSG00000135914,HTR2B
ENSG00000224376,AC017104.6
ENSG00000156966,B3GNT7
ENSG00000233538,AC017104.2
ENSG00000115053,NCL
ENSG00000181798,LINC00471
ENSG00000286942,RP11-562I5.4
ENSG00000171596,NMUR1
ENSG00000187514,PTMA
ENSG00000135902,CHRND
ENSG00000196811,CHRNG
ENSG00000237126,AC073254.1
ENSG00000115468,EFHD1
ENSG00000241409,AC064852.4
ENSG00000115474,KCNJ13
ENSG00000168918,INPP5D
ENSG00000130561,SAG
ENSG00000259793,RP11-400N9.1
ENSG00000077044,DGKD
ENSG00000072080,SPP2
ENSG00000288040,RP11-251I17.1
ENSG00000188042,ARL4C
ENSG00000235726,AC010148.1
ENSG00000157985,AGAP1
ENSG00000144476,ACKR3
ENSG00000163359,COL6A3
ENSG00000222022,AC112721.1
ENSG00000234949,AC104667.3
ENSG00000177483,RBM44
ENSG00000132329,RAMP1
ENSG00000178752,ERFE
ENSG00000225057,AC096574.4
ENSG00000144485,HES6
ENSG00000132326,PER2
ENSG00000283635,RP11-5O24.1
ENSG00000229915,AC016999.2
ENSG00000233608,TWIST2
ENSG00000068024,HDAC4
ENSG00000222020,HDAC4-AS1
ENSG00000220256,AC093802.1
ENSG00000142327,RNPEPL1
ENSG00000178623,GPR35
ENSG00000185176,AQP12B
ENSG00000130294,KIF1A
ENSG00000172482,AGXT
ENSG00000172478,MAB21L4
ENSG00000162804,SNED1
ENSG00000286588,RP11-475G3.1
ENSG00000176720,BOK
ENSG00000273113,RP11-367H1.1
ENSG00000234793,AC114730.7
ENSG00000235151,AC114730.2
ENSG00000223587,LINC01986
ENSG00000287140,RP11-385A18.1
ENSG00000224957,LINC01266
ENSG00000144619,CNTN4
ENSG00000271870,RP11-97C16.1
ENSG00000175928,LRRN1
ENSG00000287720,RP11-399K19.1
ENSG00000231249,ITPR1-DT
ENSG00000150995,ITPR1
ENSG00000235947,EGOT
ENSG00000235978,AC018816.3
ENSG00000235831,BHLHE40-AS1
ENSG00000134107,BHLHE40
ENSG00000233912,AC026202.3
ENSG00000134109,EDEM1
ENSG00000189229,AC069277.2
ENSG00000270207,RP11-157E16.1
ENSG00000231401,AC023481.1
ENSG00000196220,SRGAP3
ENSG00000206573,THUMPD3-AS1
ENSG00000168137,SETD5
ENSG00000156959,LHFPL4
ENSG00000156983,BRPF1
ENSG00000163702,IL17RC
ENSG00000163703,CRELD1
ENSG00000269982,RP11-1020A11.2
ENSG00000206567,AC022007.5
ENSG00000144554,FANCD2
ENSG00000134086,VHL
ENSG00000287086,RP11-572M14.1
ENSG00000231177,LINC00852
ENSG00000157017,GHRL
ENSG00000240288,GHRLOS
ENSG00000157087,ATP2B2
ENSG00000157103,SLC6A1
ENSG00000287964,RP11-109J15.1
ENSG00000196639,HRH1
ENSG00000272483,RP11-169K17.3
ENSG00000132170,PPARG
ENSG00000225526,MKRN2OS
ENSG00000088726,TMEM40
ENSG00000272263,RP11-767C1.2
ENSG00000244502,HDAC11-AS1
ENSG00000154767,XPC
ENSG00000144596,GRIP2
ENSG00000154781,CCDC174
ENSG00000131379,C3orf20
ENSG00000177463,NR2C2
ENSG00000144597,EAF1
ENSG00000249786,EAF1-AS1
ENSG00000206561,COLQ
ENSG00000206560,ANKRD28
ENSG00000131386,GALNT15
ENSG00000272498,RP11-415F23.3
ENSG00000288050,RP11-224E16.1
ENSG00000233570,LINC00690
ENSG00000154822,PLCL2
ENSG00000285731,RP11-322M13.1
ENSG00000182568,SATB1
ENSG00000272477,RP11-158G18.1
ENSG00000228956,SATB1-AS1
ENSG00000114166,KAT2B
ENSG00000231304,SGO1-AS1
ENSG00000151789,ZNF385D
ENSG00000233153,UBE2E2-AS1
ENSG00000182247,UBE2E2
ENSG00000174738,NR1D2
ENSG00000224074,LINC00691
ENSG00000151090,THRB
ENSG00000224822,THRB-IT1
ENSG00000228791,THRB-AS1
ENSG00000077092,RARB
ENSG00000077097,TOP2B
ENSG00000163491,NEK10
ENSG00000287348,RP11-2G22.1
ENSG00000033867,SLC4A7
ENSG00000235493,LINC01967
ENSG00000187118,CMC1
ENSG00000144642,RBMS3
ENSG00000203506,RBMS3-AS2
ENSG00000287774,RP11-69K20.1
ENSG00000227549,AC116035.2
ENSG00000163513,TGFBR2
ENSG00000261468,RP11-1024P17.1
ENSG00000144645,OSBPL10
ENSG00000183813,CCR4
ENSG00000188167,TMPPE
ENSG00000173705,SUSD5
